Field_1,WEEK,WEEK_STARTING,WEEKLY ENPLANEMENTS,ORDER,WEEKLY_ENPLANEMENTS2
18,19,"May 07, 2019",17662448,88,17662448
19,20,"May 14, 2019",18094474,88,18094474
20,21,"May 21, 2019",17414930,88,17414930
21,22,"May 28, 2019",18194149,88,18194149
22,23,"Jun 04, 2019",18104387,88,18104387
23,24,"Jun 11, 2019",18321170,88,18321170
24,25,"Jun 18, 2019",18624071,88,18624071
25,26,"Jun 25, 2019",17741372,88,17741372
26,27,"Jul 02, 2019",13836482,88,13836482
27,28,"Jul 09, 2019",15338763,88,15338763
28,29,"Jul 16, 2019",15570231,88,15570231
29,30,"Jul 23, 2019",15205399,88,15205399
30,31,"Jul 30, 2019",15333126,88,15333126
31,32,"Aug 06, 2019",18483701,88,18483701
32,33,"Aug 13, 2019",18393692,88,18393692
33,34,"Aug 20, 2019",18386497,88,18386497
34,35,"Aug 27, 2019",17454110,88,17454110
35,36,"Sep 03, 2019",15776335,88,15776335
36,37,"Sep 10, 2019",16512127,88,16512127
37,38,"Sep 17, 2019",16559505,88,16559505
38,39,"Sep 24, 2019",15133034,88,15133034
39,40,"Oct 01, 2019",15962941,88,15962941
40,41,"Oct 08, 2019",14112240,88,14112240
41,42,"Oct 15, 2019",14049447,88,14049447
42,43,"Oct 22, 2019",13308128,88,13308128
43,44,"Oct 29, 2019",12489245,88,12489245
44,45,"Nov 05, 2019",16975283,88,16975283
45,46,"Nov 12, 2019",16579586,88,16579586
46,47,"Nov 19, 2019",15990755,88,15990755
47,48,"Nov 26, 2019",15271377,88,15271377
48,49,"Dec 03, 2019",15406031,88,15406031
49,50,"Dec 10, 2019",15219673,88,15219673
50,51,"Dec 17, 2019",15436205,88,15436205
51,52,"Dec 24, 2019",11947567,88,11947567
52,53,"Dec 31, 2019",11709524,88,11709524
53,54,"Jan 07, 2020",15678848,88,15678848
54,55,"Jan 14, 2020",15717139,88,15717139
55,56,"Jan 21, 2020",15510993,88,15510993
56,57,"Jan 28, 2020",14704020,88,14704020
57,58,"Feb 04, 2020",15622940,88,15622940
58,59,"Feb 11, 2020",15633051,88,15633051
59,60,"Feb 18, 2020",15607773,88,15607773
60,61,"Feb 25, 2020",12986236,88,12986236
61,62,"Mar 03, 2020",11743057,88,11743057
62,63,"Mar 10, 2020",10010525,88,10010525
63,64,"Mar 17, 2020",5801695,88,5801695
64,65,"Mar 24, 2020",3741609,88,3741609
65,66,"Mar 31, 2020",3114114,88,3114114
66,67,"Apr 07, 2020",670239,88,670239
67,68,"Apr 14, 2020",683551,88,683551
68,69,"Apr 21, 2020",731575,88,731575
69,70,"Apr 28, 2020",791635,88,791635
70,71,"May 05, 2020",1766309,88,1766309
71,72,"May 12, 2020",1899899,88,1899899
72,73,"May 19, 2020",1977067,88,1977067
73,74,"May 26, 2020",2217724,88,2217724
74,75,"Jun 02, 2020",3154688,88,3154688
75,76,"Jun 09, 2020",3218990,88,3218990
76,77,"Jun 16, 2020",3223705,88,3223705
77,78,"Jun 23, 2020",3286039,88,3286039
78,79,"Jun 30, 2020",3248578,88,3248578
79,80,"Jul 07, 2020",5918477,88,5918477
80,81,"Jul 14, 2020",5783906,88,5783906
81,82,"Jul 21, 2020",5601257,88,5601257
82,83,"Jul 28, 2020",5575360,88,5575360
83,84,"Aug 04, 2020",5915960,88,5915960
84,85,"Aug 11, 2020",6000023,88,6000023
85,86,"Aug 18, 2020",5959957,88,5959957
86,87,"Aug 25, 2020",6034060,88,6034060
87,88,"Sep 01, 2020",4931128,88,4931128
88,89,"Sep 08, 2020",4941808,88,
89,90,"Sep 15, 2020",4742261,88,
90,91,"Sep 22, 2020",4672608,88,
91,92,"Sep 29, 2020",4566195,88,
92,93,"Oct 06, 2020",6997989,88,
93,94,"Oct 13, 2020",7145767,88,
94,95,"Oct 20, 2020",7099136,88,
95,96,"Oct 27, 2020",6784109,88,
96,97,"Nov 03, 2020",6888241,88,
97,98,"Nov 10, 2020",6886665,88,
98,99,"Nov 17, 2020",6502345,88,
99,100,"Nov 24, 2020",6016749,88,
100,101,"Dec 01, 2020",5872898,88,
101,102,"Dec 08, 2020",5627109,88,
102,103,"Dec 15, 2020",5722088,88,
103,104,"Dec 22, 2020",4980400,88,
0,1,"Jan 01, 2019",11231295,89,11231295
1,2,"Jan 08, 2019",11388166,89,11388166
2,3,"Jan 15, 2019",11761584,89,11761584
3,4,"Jan 22, 2019",12054677,89,12054677
4,5,"Jan 29, 2019",11598279,89,11598279
5,6,"Feb 05, 2019",13428399,89,13428399
6,7,"Feb 12, 2019",13690390,89,13690390
7,8,"Feb 19, 2019",14236064,89,14236064
8,9,"Feb 26, 2019",14324147,89,14324147
9,10,"Mar 05, 2019",17473008,89,17473008
10,11,"Mar 12, 2019",17955725,89,17955725
11,12,"Mar 19, 2019",17538236,89,17538236
12,13,"Mar 26, 2019",17267031,89,17267031
13,14,"Apr 02, 2019",13137411,89,13137411
14,15,"Apr 09, 2019",13554127,89,13554127
15,16,"Apr 16, 2019",13032601,89,13032601
16,17,"Apr 23, 2019",13436586,89,13436586
17,18,"Apr 30, 2019",13777275,89,13777275
18,19,"May 07, 2019",17662448,89,17662448
19,20,"May 14, 2019",18094474,89,18094474
20,21,"May 21, 2019",17414930,89,17414930
21,22,"May 28, 2019",18194149,89,18194149
22,23,"Jun 04, 2019",18104387,89,18104387
23,24,"Jun 11, 2019",18321170,89,18321170
24,25,"Jun 18, 2019",18624071,89,18624071
25,26,"Jun 25, 2019",17741372,89,17741372
26,27,"Jul 02, 2019",13836482,89,13836482
27,28,"Jul 09, 2019",15338763,89,15338763
28,29,"Jul 16, 2019",15570231,89,15570231
29,30,"Jul 23, 2019",15205399,89,15205399
30,31,"Jul 30, 2019",15333126,89,15333126
31,32,"Aug 06, 2019",18483701,89,18483701
32,33,"Aug 13, 2019",18393692,89,18393692
33,34,"Aug 20, 2019",18386497,89,18386497
34,35,"Aug 27, 2019",17454110,89,17454110
35,36,"Sep 03, 2019",15776335,89,15776335
36,37,"Sep 10, 2019",16512127,89,16512127
37,38,"Sep 17, 2019",16559505,89,16559505
38,39,"Sep 24, 2019",15133034,89,15133034
39,40,"Oct 01, 2019",15962941,89,15962941
40,41,"Oct 08, 2019",14112240,89,14112240
41,42,"Oct 15, 2019",14049447,89,14049447
42,43,"Oct 22, 2019",13308128,89,13308128
43,44,"Oct 29, 2019",12489245,89,12489245
44,45,"Nov 05, 2019",16975283,89,16975283
45,46,"Nov 12, 2019",16579586,89,16579586
46,47,"Nov 19, 2019",15990755,89,15990755
47,48,"Nov 26, 2019",15271377,89,15271377
48,49,"Dec 03, 2019",15406031,89,15406031
49,50,"Dec 10, 2019",15219673,89,15219673
50,51,"Dec 17, 2019",15436205,89,15436205
51,52,"Dec 24, 2019",11947567,89,11947567
52,53,"Dec 31, 2019",11709524,89,11709524
53,54,"Jan 07, 2020",15678848,89,15678848
54,55,"Jan 14, 2020",15717139,89,15717139
55,56,"Jan 21, 2020",15510993,89,15510993
56,57,"Jan 28, 2020",14704020,89,14704020
57,58,"Feb 04, 2020",15622940,89,15622940
58,59,"Feb 11, 2020",15633051,89,15633051
59,60,"Feb 18, 2020",15607773,89,15607773
60,61,"Feb 25, 2020",12986236,89,12986236
61,62,"Mar 03, 2020",11743057,89,11743057
62,63,"Mar 10, 2020",10010525,89,10010525
63,64,"Mar 17, 2020",5801695,89,5801695
64,65,"Mar 24, 2020",3741609,89,3741609
65,66,"Mar 31, 2020",3114114,89,3114114
66,67,"Apr 07, 2020",670239,89,670239
67,68,"Apr 14, 2020",683551,89,683551
68,69,"Apr 21, 2020",731575,89,731575
69,70,"Apr 28, 2020",791635,89,791635
70,71,"May 05, 2020",1766309,89,1766309
71,72,"May 12, 2020",1899899,89,1899899
72,73,"May 19, 2020",1977067,89,1977067
73,74,"May 26, 2020",2217724,89,2217724
74,75,"Jun 02, 2020",3154688,89,3154688
75,76,"Jun 09, 2020",3218990,89,3218990
76,77,"Jun 16, 2020",3223705,89,3223705
77,78,"Jun 23, 2020",3286039,89,3286039
78,79,"Jun 30, 2020",3248578,89,3248578
79,80,"Jul 07, 2020",5918477,89,5918477
80,81,"Jul 14, 2020",5783906,89,5783906
81,82,"Jul 21, 2020",5601257,89,5601257
82,83,"Jul 28, 2020",5575360,89,5575360
83,84,"Aug 04, 2020",5915960,89,5915960
84,85,"Aug 11, 2020",6000023,89,6000023
85,86,"Aug 18, 2020",5959957,89,5959957
86,87,"Aug 25, 2020",6034060,89,6034060
87,88,"Sep 01, 2020",4931128,89,4931128
88,89,"Sep 08, 2020",4941808,89,4941808
89,90,"Sep 15, 2020",4742261,89,
90,91,"Sep 22, 2020",4672608,89,
91,92,"Sep 29, 2020",4566195,89,
92,93,"Oct 06, 2020",6997989,89,
93,94,"Oct 13, 2020",7145767,89,
94,95,"Oct 20, 2020",7099136,89,
95,96,"Oct 27, 2020",6784109,89,
96,97,"Nov 03, 2020",6888241,89,
97,98,"Nov 10, 2020",6886665,89,
98,99,"Nov 17, 2020",6502345,89,
99,100,"Nov 24, 2020",6016749,89,
100,101,"Dec 01, 2020",5872898,89,
101,102,"Dec 08, 2020",5627109,89,
102,103,"Dec 15, 2020",5722088,89,
103,104,"Dec 22, 2020",4980400,89,
0,1,"Jan 01, 2019",11231295,90,11231295
1,2,"Jan 08, 2019",11388166,90,11388166
2,3,"Jan 15, 2019",11761584,90,11761584
3,4,"Jan 22, 2019",12054677,90,12054677
4,5,"Jan 29, 2019",11598279,90,11598279
5,6,"Feb 05, 2019",13428399,90,13428399
6,7,"Feb 12, 2019",13690390,90,13690390
7,8,"Feb 19, 2019",14236064,90,14236064
8,9,"Feb 26, 2019",14324147,90,14324147
9,10,"Mar 05, 2019",17473008,90,17473008
10,11,"Mar 12, 2019",17955725,90,17955725
11,12,"Mar 19, 2019",17538236,90,17538236
12,13,"Mar 26, 2019",17267031,90,17267031
13,14,"Apr 02, 2019",13137411,90,13137411
14,15,"Apr 09, 2019",13554127,90,13554127
15,16,"Apr 16, 2019",13032601,90,13032601
16,17,"Apr 23, 2019",13436586,90,13436586
17,18,"Apr 30, 2019",13777275,90,13777275
18,19,"May 07, 2019",17662448,90,17662448
19,20,"May 14, 2019",18094474,90,18094474
20,21,"May 21, 2019",17414930,90,17414930
21,22,"May 28, 2019",18194149,90,18194149
22,23,"Jun 04, 2019",18104387,90,18104387
23,24,"Jun 11, 2019",18321170,90,18321170
24,25,"Jun 18, 2019",18624071,90,18624071
25,26,"Jun 25, 2019",17741372,90,17741372
26,27,"Jul 02, 2019",13836482,90,13836482
27,28,"Jul 09, 2019",15338763,90,15338763
28,29,"Jul 16, 2019",15570231,90,15570231
29,30,"Jul 23, 2019",15205399,90,15205399
30,31,"Jul 30, 2019",15333126,90,15333126
31,32,"Aug 06, 2019",18483701,90,18483701
32,33,"Aug 13, 2019",18393692,90,18393692
33,34,"Aug 20, 2019",18386497,90,18386497
34,35,"Aug 27, 2019",17454110,90,17454110
35,36,"Sep 03, 2019",15776335,90,15776335
36,37,"Sep 10, 2019",16512127,90,16512127
37,38,"Sep 17, 2019",16559505,90,16559505
38,39,"Sep 24, 2019",15133034,90,15133034
39,40,"Oct 01, 2019",15962941,90,15962941
40,41,"Oct 08, 2019",14112240,90,14112240
41,42,"Oct 15, 2019",14049447,90,14049447
42,43,"Oct 22, 2019",13308128,90,13308128
43,44,"Oct 29, 2019",12489245,90,12489245
44,45,"Nov 05, 2019",16975283,90,16975283
45,46,"Nov 12, 2019",16579586,90,16579586
46,47,"Nov 19, 2019",15990755,90,15990755
47,48,"Nov 26, 2019",15271377,90,15271377
48,49,"Dec 03, 2019",15406031,90,15406031
49,50,"Dec 10, 2019",15219673,90,15219673
50,51,"Dec 17, 2019",15436205,90,15436205
51,52,"Dec 24, 2019",11947567,90,11947567
52,53,"Dec 31, 2019",11709524,90,11709524
53,54,"Jan 07, 2020",15678848,90,15678848
54,55,"Jan 14, 2020",15717139,90,15717139
55,56,"Jan 21, 2020",15510993,90,15510993
56,57,"Jan 28, 2020",14704020,90,14704020
57,58,"Feb 04, 2020",15622940,90,15622940
58,59,"Feb 11, 2020",15633051,90,15633051
59,60,"Feb 18, 2020",15607773,90,15607773
60,61,"Feb 25, 2020",12986236,90,12986236
61,62,"Mar 03, 2020",11743057,90,11743057
62,63,"Mar 10, 2020",10010525,90,10010525
63,64,"Mar 17, 2020",5801695,90,5801695
64,65,"Mar 24, 2020",3741609,90,3741609
65,66,"Mar 31, 2020",3114114,90,3114114
66,67,"Apr 07, 2020",670239,90,670239
67,68,"Apr 14, 2020",683551,90,683551
68,69,"Apr 21, 2020",731575,90,731575
69,70,"Apr 28, 2020",791635,90,791635
70,71,"May 05, 2020",1766309,90,1766309
71,72,"May 12, 2020",1899899,90,1899899
72,73,"May 19, 2020",1977067,90,1977067
73,74,"May 26, 2020",2217724,90,2217724
74,75,"Jun 02, 2020",3154688,90,3154688
75,76,"Jun 09, 2020",3218990,90,3218990
76,77,"Jun 16, 2020",3223705,90,3223705
77,78,"Jun 23, 2020",3286039,90,3286039
78,79,"Jun 30, 2020",3248578,90,3248578
79,80,"Jul 07, 2020",5918477,90,5918477
80,81,"Jul 14, 2020",5783906,90,5783906
81,82,"Jul 21, 2020",5601257,90,5601257
82,83,"Jul 28, 2020",5575360,90,5575360
83,84,"Aug 04, 2020",5915960,90,5915960
84,85,"Aug 11, 2020",6000023,90,6000023
85,86,"Aug 18, 2020",5959957,90,5959957
86,87,"Aug 25, 2020",6034060,90,6034060
87,88,"Sep 01, 2020",4931128,90,4931128
88,89,"Sep 08, 2020",4941808,90,4941808
89,90,"Sep 15, 2020",4742261,90,4742261
90,91,"Sep 22, 2020",4672608,90,
91,92,"Sep 29, 2020",4566195,90,
92,93,"Oct 06, 2020",6997989,90,
93,94,"Oct 13, 2020",7145767,90,
94,95,"Oct 20, 2020",7099136,90,
95,96,"Oct 27, 2020",6784109,90,
96,97,"Nov 03, 2020",6888241,90,
97,98,"Nov 10, 2020",6886665,90,
98,99,"Nov 17, 2020",6502345,90,
99,100,"Nov 24, 2020",6016749,90,
100,101,"Dec 01, 2020",5872898,90,
101,102,"Dec 08, 2020",5627109,90,
102,103,"Dec 15, 2020",5722088,90,
103,104,"Dec 22, 2020",4980400,90,
0,1,"Jan 01, 2019",11231295,91,11231295
1,2,"Jan 08, 2019",11388166,91,11388166
2,3,"Jan 15, 2019",11761584,91,11761584
3,4,"Jan 22, 2019",12054677,91,12054677
4,5,"Jan 29, 2019",11598279,91,11598279
5,6,"Feb 05, 2019",13428399,91,13428399
6,7,"Feb 12, 2019",13690390,91,13690390
7,8,"Feb 19, 2019",14236064,91,14236064
8,9,"Feb 26, 2019",14324147,91,14324147
9,10,"Mar 05, 2019",17473008,91,17473008
10,11,"Mar 12, 2019",17955725,91,17955725
11,12,"Mar 19, 2019",17538236,91,17538236
12,13,"Mar 26, 2019",17267031,91,17267031
13,14,"Apr 02, 2019",13137411,91,13137411
14,15,"Apr 09, 2019",13554127,91,13554127
15,16,"Apr 16, 2019",13032601,91,13032601
16,17,"Apr 23, 2019",13436586,91,13436586
17,18,"Apr 30, 2019",13777275,91,13777275
18,19,"May 07, 2019",17662448,91,17662448
19,20,"May 14, 2019",18094474,91,18094474
20,21,"May 21, 2019",17414930,91,17414930
21,22,"May 28, 2019",18194149,91,18194149
22,23,"Jun 04, 2019",18104387,91,18104387
23,24,"Jun 11, 2019",18321170,91,18321170
24,25,"Jun 18, 2019",18624071,91,18624071
25,26,"Jun 25, 2019",17741372,91,17741372
26,27,"Jul 02, 2019",13836482,91,13836482
27,28,"Jul 09, 2019",15338763,91,15338763
28,29,"Jul 16, 2019",15570231,91,15570231
29,30,"Jul 23, 2019",15205399,91,15205399
30,31,"Jul 30, 2019",15333126,91,15333126
31,32,"Aug 06, 2019",18483701,91,18483701
32,33,"Aug 13, 2019",18393692,91,18393692
33,34,"Aug 20, 2019",18386497,91,18386497
34,35,"Aug 27, 2019",17454110,91,17454110
35,36,"Sep 03, 2019",15776335,91,15776335
36,37,"Sep 10, 2019",16512127,91,16512127
37,38,"Sep 17, 2019",16559505,91,16559505
38,39,"Sep 24, 2019",15133034,91,15133034
39,40,"Oct 01, 2019",15962941,91,15962941
40,41,"Oct 08, 2019",14112240,91,14112240
41,42,"Oct 15, 2019",14049447,91,14049447
42,43,"Oct 22, 2019",13308128,91,13308128
43,44,"Oct 29, 2019",12489245,91,12489245
44,45,"Nov 05, 2019",16975283,91,16975283
45,46,"Nov 12, 2019",16579586,91,16579586
46,47,"Nov 19, 2019",15990755,91,15990755
47,48,"Nov 26, 2019",15271377,91,15271377
48,49,"Dec 03, 2019",15406031,91,15406031
49,50,"Dec 10, 2019",15219673,91,15219673
50,51,"Dec 17, 2019",15436205,91,15436205
51,52,"Dec 24, 2019",11947567,91,11947567
52,53,"Dec 31, 2019",11709524,91,11709524
53,54,"Jan 07, 2020",15678848,91,15678848
54,55,"Jan 14, 2020",15717139,91,15717139
55,56,"Jan 21, 2020",15510993,91,15510993
56,57,"Jan 28, 2020",14704020,91,14704020
57,58,"Feb 04, 2020",15622940,91,15622940
58,59,"Feb 11, 2020",15633051,91,15633051
59,60,"Feb 18, 2020",15607773,91,15607773
60,61,"Feb 25, 2020",12986236,91,12986236
61,62,"Mar 03, 2020",11743057,91,11743057
62,63,"Mar 10, 2020",10010525,91,10010525
63,64,"Mar 17, 2020",5801695,91,5801695
64,65,"Mar 24, 2020",3741609,91,3741609
65,66,"Mar 31, 2020",3114114,91,3114114
66,67,"Apr 07, 2020",670239,91,670239
67,68,"Apr 14, 2020",683551,91,683551
68,69,"Apr 21, 2020",731575,91,731575
69,70,"Apr 28, 2020",791635,91,791635
70,71,"May 05, 2020",1766309,91,1766309
71,72,"May 12, 2020",1899899,91,1899899
72,73,"May 19, 2020",1977067,91,1977067
73,74,"May 26, 2020",2217724,91,2217724
74,75,"Jun 02, 2020",3154688,91,3154688
75,76,"Jun 09, 2020",3218990,91,3218990
76,77,"Jun 16, 2020",3223705,91,3223705
77,78,"Jun 23, 2020",3286039,91,3286039
78,79,"Jun 30, 2020",3248578,91,3248578
79,80,"Jul 07, 2020",5918477,91,5918477
80,81,"Jul 14, 2020",5783906,91,5783906
81,82,"Jul 21, 2020",5601257,91,5601257
82,83,"Jul 28, 2020",5575360,91,5575360
83,84,"Aug 04, 2020",5915960,91,5915960
84,85,"Aug 11, 2020",6000023,91,6000023
85,86,"Aug 18, 2020",5959957,91,5959957
86,87,"Aug 25, 2020",6034060,91,6034060
87,88,"Sep 01, 2020",4931128,91,4931128
88,89,"Sep 08, 2020",4941808,91,4941808
89,90,"Sep 15, 2020",4742261,91,4742261
90,91,"Sep 22, 2020",4672608,91,4672608
91,92,"Sep 29, 2020",4566195,91,
92,93,"Oct 06, 2020",6997989,91,
93,94,"Oct 13, 2020",7145767,91,
94,95,"Oct 20, 2020",7099136,91,
95,96,"Oct 27, 2020",6784109,91,
96,97,"Nov 03, 2020",6888241,91,
97,98,"Nov 10, 2020",6886665,91,
98,99,"Nov 17, 2020",6502345,91,
99,100,"Nov 24, 2020",6016749,91,
100,101,"Dec 01, 2020",5872898,91,
101,102,"Dec 08, 2020",5627109,91,
102,103,"Dec 15, 2020",5722088,91,
103,104,"Dec 22, 2020",4980400,91,
0,1,"Jan 01, 2019",11231295,92,11231295
1,2,"Jan 08, 2019",11388166,92,11388166
2,3,"Jan 15, 2019",11761584,92,11761584
3,4,"Jan 22, 2019",12054677,92,12054677
4,5,"Jan 29, 2019",11598279,92,11598279
5,6,"Feb 05, 2019",13428399,92,13428399
6,7,"Feb 12, 2019",13690390,92,13690390
7,8,"Feb 19, 2019",14236064,92,14236064
8,9,"Feb 26, 2019",14324147,92,14324147
9,10,"Mar 05, 2019",17473008,92,17473008
10,11,"Mar 12, 2019",17955725,92,17955725
11,12,"Mar 19, 2019",17538236,92,17538236
12,13,"Mar 26, 2019",17267031,92,17267031
13,14,"Apr 02, 2019",13137411,92,13137411
14,15,"Apr 09, 2019",13554127,92,13554127
15,16,"Apr 16, 2019",13032601,92,13032601
16,17,"Apr 23, 2019",13436586,92,13436586
17,18,"Apr 30, 2019",13777275,92,13777275
18,19,"May 07, 2019",17662448,92,17662448
19,20,"May 14, 2019",18094474,92,18094474
20,21,"May 21, 2019",17414930,92,17414930
21,22,"May 28, 2019",18194149,92,18194149
22,23,"Jun 04, 2019",18104387,92,18104387
23,24,"Jun 11, 2019",18321170,92,18321170
24,25,"Jun 18, 2019",18624071,92,18624071
25,26,"Jun 25, 2019",17741372,92,17741372
26,27,"Jul 02, 2019",13836482,92,13836482
27,28,"Jul 09, 2019",15338763,92,15338763
28,29,"Jul 16, 2019",15570231,92,15570231
29,30,"Jul 23, 2019",15205399,92,15205399
30,31,"Jul 30, 2019",15333126,92,15333126
31,32,"Aug 06, 2019",18483701,92,18483701
32,33,"Aug 13, 2019",18393692,92,18393692
33,34,"Aug 20, 2019",18386497,92,18386497
34,35,"Aug 27, 2019",17454110,92,17454110
35,36,"Sep 03, 2019",15776335,92,15776335
36,37,"Sep 10, 2019",16512127,92,16512127
37,38,"Sep 17, 2019",16559505,92,16559505
38,39,"Sep 24, 2019",15133034,92,15133034
39,40,"Oct 01, 2019",15962941,92,15962941
40,41,"Oct 08, 2019",14112240,92,14112240
41,42,"Oct 15, 2019",14049447,92,14049447
42,43,"Oct 22, 2019",13308128,92,13308128
43,44,"Oct 29, 2019",12489245,92,12489245
44,45,"Nov 05, 2019",16975283,92,16975283
45,46,"Nov 12, 2019",16579586,92,16579586
46,47,"Nov 19, 2019",15990755,92,15990755
47,48,"Nov 26, 2019",15271377,92,15271377
48,49,"Dec 03, 2019",15406031,92,15406031
49,50,"Dec 10, 2019",15219673,92,15219673
50,51,"Dec 17, 2019",15436205,92,15436205
51,52,"Dec 24, 2019",11947567,92,11947567
52,53,"Dec 31, 2019",11709524,92,11709524
53,54,"Jan 07, 2020",15678848,92,15678848
54,55,"Jan 14, 2020",15717139,92,15717139
55,56,"Jan 21, 2020",15510993,92,15510993
56,57,"Jan 28, 2020",14704020,92,14704020
57,58,"Feb 04, 2020",15622940,92,15622940
58,59,"Feb 11, 2020",15633051,92,15633051
59,60,"Feb 18, 2020",15607773,92,15607773
60,61,"Feb 25, 2020",12986236,92,12986236
61,62,"Mar 03, 2020",11743057,92,11743057
62,63,"Mar 10, 2020",10010525,92,10010525
63,64,"Mar 17, 2020",5801695,92,5801695
64,65,"Mar 24, 2020",3741609,92,3741609
65,66,"Mar 31, 2020",3114114,92,3114114
66,67,"Apr 07, 2020",670239,92,670239
67,68,"Apr 14, 2020",683551,92,683551
68,69,"Apr 21, 2020",731575,92,731575
69,70,"Apr 28, 2020",791635,92,791635
70,71,"May 05, 2020",1766309,92,1766309
71,72,"May 12, 2020",1899899,92,1899899
72,73,"May 19, 2020",1977067,92,1977067
73,74,"May 26, 2020",2217724,92,2217724
74,75,"Jun 02, 2020",3154688,92,3154688
75,76,"Jun 09, 2020",3218990,92,3218990
76,77,"Jun 16, 2020",3223705,92,3223705
77,78,"Jun 23, 2020",3286039,92,3286039
78,79,"Jun 30, 2020",3248578,92,3248578
79,80,"Jul 07, 2020",5918477,92,5918477
80,81,"Jul 14, 2020",5783906,92,5783906
81,82,"Jul 21, 2020",5601257,92,5601257
82,83,"Jul 28, 2020",5575360,92,5575360
83,84,"Aug 04, 2020",5915960,92,5915960
84,85,"Aug 11, 2020",6000023,92,6000023
85,86,"Aug 18, 2020",5959957,92,5959957
86,87,"Aug 25, 2020",6034060,92,6034060
87,88,"Sep 01, 2020",4931128,92,4931128
88,89,"Sep 08, 2020",4941808,92,4941808
89,90,"Sep 15, 2020",4742261,92,4742261
90,91,"Sep 22, 2020",4672608,92,4672608
91,92,"Sep 29, 2020",4566195,92,4566195
92,93,"Oct 06, 2020",6997989,92,
93,94,"Oct 13, 2020",7145767,92,
94,95,"Oct 20, 2020",7099136,92,
95,96,"Oct 27, 2020",6784109,92,
96,97,"Nov 03, 2020",6888241,92,
97,98,"Nov 10, 2020",6886665,92,
98,99,"Nov 17, 2020",6502345,92,
99,100,"Nov 24, 2020",6016749,92,
100,101,"Dec 01, 2020",5872898,92,
101,102,"Dec 08, 2020",5627109,92,
102,103,"Dec 15, 2020",5722088,92,
103,104,"Dec 22, 2020",4980400,92,
0,1,"Jan 01, 2019",11231295,93,11231295
1,2,"Jan 08, 2019",11388166,93,11388166
2,3,"Jan 15, 2019",11761584,93,11761584
3,4,"Jan 22, 2019",12054677,93,12054677
4,5,"Jan 29, 2019",11598279,93,11598279
5,6,"Feb 05, 2019",13428399,93,13428399
6,7,"Feb 12, 2019",13690390,93,13690390
7,8,"Feb 19, 2019",14236064,93,14236064
8,9,"Feb 26, 2019",14324147,93,14324147
9,10,"Mar 05, 2019",17473008,93,17473008
10,11,"Mar 12, 2019",17955725,93,17955725
11,12,"Mar 19, 2019",17538236,93,17538236
12,13,"Mar 26, 2019",17267031,93,17267031
13,14,"Apr 02, 2019",13137411,93,13137411
14,15,"Apr 09, 2019",13554127,93,13554127
15,16,"Apr 16, 2019",13032601,93,13032601
16,17,"Apr 23, 2019",13436586,93,13436586
17,18,"Apr 30, 2019",13777275,93,13777275
18,19,"May 07, 2019",17662448,93,17662448
19,20,"May 14, 2019",18094474,93,18094474
20,21,"May 21, 2019",17414930,93,17414930
21,22,"May 28, 2019",18194149,93,18194149
22,23,"Jun 04, 2019",18104387,93,18104387
23,24,"Jun 11, 2019",18321170,93,18321170
