STORE_ID,LONGITUDE,LATITUDE,WEEK,MONTH,YEAR,GPS ENPLANEMENTS,TRUE MONTHLY ENPLANED,WEEKLY ENPLANEMENTS,WEEKLY ADJUSTMENT
RKS,-109.067003982931,41.5960858007949,1,1,2019,506.16,58034000,11231295,21.09
RNO,-119.769189957852,39.5000055318146,1,1,2019,24169.14,58034000,11231295,21.09
ROA,-79.9723363146548,37.3226513414538,1,1,2019,24633.12,58034000,11231295,21.09
ROC,-77.6731263871979,43.1166360337203,1,1,2019,25814.16,58034000,11231295,21.09
ROW,-104.517855599116,33.3020585862629,1,1,2019,2488.62,58034000,11231295,21.09
RST,-92.4993261562958,43.9090788417087,1,1,2019,3290.04,58034000,11231295,21.09
RSW,-81.7570560351019,26.5334058639443,1,1,2019,122385.27,58034000,11231295,21.09
SAF,-106.093170263322,35.6169333503678,1,1,2019,2847.15,58034000,11231295,21.09
SAN,-117.193616596721,32.7328247808585,1,1,2019,152881.41,58034000,11231295,21.09
SAT,-98.4678561013418,29.5355557977616,1,1,2019,141577.17,58034000,11231295,21.09
SAV,-81.2007972073102,32.1283125677695,1,1,2019,32035.71,58034000,11231295,21.09
SAW,-87.3924419959607,46.3468437155778,1,1,2019,1286.49,58034000,11231295,21.09
SBA,-119.849615349805,34.429482738989,1,1,2019,46735.44,58034000,11231295,21.09
SBN,-86.3138219611264,41.7065543717438,1,1,2019,15079.35,58034000,11231295,21.09
SBP,-120.641698159962,35.2389455914373,1,1,2019,14594.28,58034000,11231295,21.09
SBY,-75.5072270250019,38.337698629305,1,1,2019,1813.74,58034000,11231295,21.09
SCC,-148.461186850585,70.1984918623097,1,1,2019,1560.66,58034000,11231295,21.09
SCK,-121.246923953285,37.9012613249171,1,1,2019,17546.88,58034000,11231295,21.09
SDF,-85.7358495387585,38.1715085806183,1,1,2019,73540.83,58034000,11231295,21.09
SDY,-104.188710750509,47.7066586241536,1,1,2019,168.72,58034000,11231295,21.09
SEA,-122.304886355377,47.4460526099929,1,1,2019,262380.69,58034000,11231295,21.09
SFB,-81.2321565254145,28.7759758096705,1,1,2019,45997.29,58034000,11231295,21.09
SFO,-122.381805729607,37.6168330520152,1,1,2019,312406.17,58034000,11231295,21.09
SGF,-93.3900718427732,37.2455949646263,1,1,2019,8288.37,58034000,11231295,21.09
SGU,-113.508415186787,37.0364972187965,1,1,2019,1729.38,58034000,11231295,21.09
SHD,-78.8969310653698,38.265099466724,1,1,2019,485.07,58034000,11231295,21.09
SHR,-106.975296787077,44.7692045398994,1,1,2019,316.35,58034000,11231295,21.09
SHV,-93.825620254488,32.4482255787748,1,1,2019,9975.57,58034000,11231295,21.09
SIT,-135.364032329601,57.050113371523,1,1,2019,801.42,58034000,11231295,21.09
SJC,-121.926764903169,37.3616955945239,1,1,2019,142863.66,58034000,11231295,21.09
SJT,-100.498917257919,31.3559700029439,1,1,2019,2636.25,58034000,11231295,21.09
SLC,-111.974586702733,40.7920509828966,1,1,2019,153914.82,58034000,11231295,21.09
SLN,-97.6504000315268,38.7880123675836,1,1,2019,3036.96,58034000,11231295,21.09
SMF,-121.588792418173,38.6913358184924,1,1,2019,72992.49,58034000,11231295,21.09
SMX,-120.455286548063,34.9014846530063,1,1,2019,9511.59,58034000,11231295,21.09
SNA,-117.868161290444,33.6775613212395,1,1,2019,160747.98,58034000,11231295,21.09
SPI,-89.6780578144899,39.842593453271,1,1,2019,3732.93,58034000,11231295,21.09
SPS,-98.49966625585,33.9866284863637,1,1,2019,20858.01,58034000,11231295,21.09
SRQ,-82.5535933910909,27.3943596512579,1,1,2019,32858.22,58034000,11231295,21.09
STC,-94.0617461083064,45.5445035722211,1,1,2019,548.34,58034000,11231295,21.09
STL,-90.370857177754,38.7472854784087,1,1,2019,144951.57,58034000,11231295,21.09
STS,-122.813518413702,38.5081002386697,1,1,2019,3859.47,58034000,11231295,21.09
SUN,-114.298849309995,43.5046424504798,1,1,2019,4091.46,58034000,11231295,21.09
SUX,-96.3864565358648,42.4052640166526,1,1,2019,3943.83,58034000,11231295,21.09
SWF,-74.1074085321999,41.5037615696045,1,1,2019,9849.03,58034000,11231295,21.09
SWO,-97.0855150100667,36.15929249801,1,1,2019,1117.77,58034000,11231295,21.09
SYR,-76.1112230005616,43.109287168091,1,1,2019,39522.66,58034000,11231295,21.09
TLH,-84.3501516995276,30.3968823564026,1,1,2019,11451.87,58034000,11231295,21.09
TOL,-83.8082082659173,41.5872159311201,1,1,2019,5525.58,58034000,11231295,21.09
TPA,-82.5318524035793,27.9771665511285,1,1,2019,261030.93,58034000,11231295,21.09
TRI,-82.4085922453848,36.4726986051702,1,1,2019,4133.64,58034000,11231295,21.09
TTN,-74.8119537989569,40.2792229716184,1,1,2019,7254.96,58034000,11231295,21.09
TUL,-95.8850905842468,36.1998876789781,1,1,2019,37097.31,58034000,11231295,21.09
TUP,-88.7680161294702,34.2662241478046,1,1,2019,2087.91,58034000,11231295,21.09
TUS,-110.936918528383,32.1102546779748,1,1,2019,47030.7,58034000,11231295,21.09
TVC,-85.5797786381597,44.7420140445164,1,1,2019,4660.89,58034000,11231295,21.09
TWF,-114.490739793211,42.4819971415111,1,1,2019,843.6,58034000,11231295,21.09
TXK,-93.9927898364455,33.4533933345184,1,1,2019,1054.5,58034000,11231295,21.09
TYR,-95.4019634958684,32.3538836890397,1,1,2019,1581.75,58034000,11231295,21.09
TYS,-83.9947748022725,35.8113822119314,1,1,2019,23789.52,58034000,11231295,21.09
UIN,-91.1933057713794,39.9467773716676,1,1,2019,442.89,58034000,11231295,21.09
UNK,-160.797768993865,63.8850985066043,1,1,2019,442.89,58034000,11231295,21.09
UNV,-77.8521851563684,40.8499810525816,1,1,2019,3036.96,58034000,11231295,21.09
VDZ,-146.245290852245,61.1326754962903,1,1,2019,358.53,58034000,11231295,21.09
VEL,-109.510673350388,40.4410224698292,1,1,2019,400.71,58034000,11231295,21.09
VLD,-83.2760103733888,30.7805936249369,1,1,2019,1349.76,58034000,11231295,21.09
VPS,-86.532603660837,30.4891731435528,1,1,2019,28935.48,58034000,11231295,21.09
VRB,-80.4172551572575,27.6533201757514,1,1,2019,11177.7,58034000,11231295,21.09
WRG,-132.372389745102,56.4844196568665,1,1,2019,84.36,58034000,11231295,21.09
WST,-71.8054502406295,41.3493978802459,1,1,2019,2404.26,58034000,11231295,21.09
WYS,-111.115885062733,44.6900897286584,1,1,2019,42.18,58034000,11231295,21.09
XNA,-94.3038655907389,36.2815261905978,1,1,2019,9595.95,58034000,11231295,21.09
XWA,-103.640256758607,48.1811722452016,1,1,2019,14509.92,58034000,11231295,21.09
YKM,-120.543234344936,46.5681343201685,1,1,2019,759.24,58034000,11231295,21.09
YUM,-114.604576940188,32.6494659491476,1,1,2019,14594.28,58034000,11231295,21.09
ABE,-75.4437670373971,40.6486994311718,2,1,2019,18495.93,58034000,11388166,21.09
ABI,-99.6826462712207,32.4153304301175,2,1,2019,3964.92,58034000,11388166,21.09
ABQ,-106.607943141783,35.0359602728578,2,1,2019,58334.94,58034000,11388166,21.09
ABR,-98.4203940954279,45.4460512295479,2,1,2019,991.23,58034000,11388166,21.09
ABY,-84.1943684474135,31.5336686251198,2,1,2019,1223.22,58034000,11388166,21.09
ACK,-70.0615476616803,41.2534773223773,2,1,2019,780.33,58034000,11388166,21.09
ACT,-97.2257163075525,31.6134568275452,2,1,2019,3585.3,58034000,11388166,21.09
ACV,-124.1081766634,40.977317242746,2,1,2019,1370.85,58034000,11388166,21.09
ACY,-74.5756567616977,39.4562099262162,2,1,2019,15332.43,58034000,11388166,21.09
ADQ,-152.498690099267,57.7506036116429,2,1,2019,463.98,58034000,11388166,21.09
AEX,-92.5456795405575,31.3249291789669,2,1,2019,2657.34,58034000,11388166,21.09
AGS,-81.9653529405301,33.3700417819205,2,1,2019,5673.21,58034000,11388166,21.09
AKN,-156.65261647685,58.6791505022687,2,1,2019,42.18,58034000,11388166,21.09
AKW,-133.07407867173,55.5788674824509,2,1,2019,42.18,58034000,11388166,21.09
ALB,-73.8007639036996,42.7481457425904,2,1,2019,30749.22,58034000,11388166,21.09
ALO,-92.3986849400514,42.5558660294579,2,1,2019,843.6,58034000,11388166,21.09
ALW,-118.284521081846,46.0922771800296,2,1,2019,1391.94,58034000,11388166,21.09
AMA,-101.70365086111,35.2154814425312,2,1,2019,9638.13,58034000,11388166,21.09
ANC,-149.987609254861,61.1756046557816,2,1,2019,40071,58034000,11388166,21.09
ANI,-159.545620211593,61.5805557279384,2,1,2019,168.72,58034000,11388166,21.09
APN,-83.5617739277975,45.0785671466495,2,1,2019,780.33,58034000,11388166,21.09
ART,-76.0210430905567,43.9908943553658,2,1,2019,506.16,58034000,11388166,21.09
ASE,-106.866645234955,39.2213930777225,2,1,2019,5694.3,58034000,11388166,21.09
ATL,-84.4301291225203,33.6360247529914,2,1,2019,651638.82,58034000,11388166,21.09
ATW,-88.5174029920665,44.2574730996761,2,1,2019,9954.48,58034000,11388166,21.09
ATY,-97.1525718027001,44.9167745322224,2,1,2019,1666.11,58034000,11388166,21.09
AUS,-97.6692958844466,30.1973791332881,2,1,2019,114328.89,58034000,11388166,21.09
AVL,-82.5404460763069,35.4358890942736,2,1,2019,13012.53,58034000,11388166,21.09
AVP,-75.7247500085692,41.3380036860409,2,1,2019,3732.93,58034000,11388166,21.09
AZO,-85.5510154007889,42.2329928542877,2,1,2019,4998.33,58034000,11388166,21.09
BDL,-72.6838717537277,41.9360055012823,2,1,2019,54201.3,58034000,11388166,21.09
BED,-71.2855053555405,42.4681244028427,2,1,2019,15859.68,58034000,11388166,21.09
BET,-161.839327821527,60.7801221510098,2,1,2019,1033.41,58034000,11388166,21.09
BFF,-103.597448377732,41.8722975504106,2,1,2019,717.06,58034000,11388166,21.09
BFI,-122.304073350383,47.5288135570051,2,1,2019,40534.98,58034000,11388166,21.09
BFL,-119.054831617101,35.4326067913365,2,1,2019,4449.99,58034000,11388166,21.09
BGM,-75.9804775061679,42.2093192256492,2,1,2019,927.96,58034000,11388166,21.09
BGR,-68.823556292912,44.8085539045348,2,1,2019,5926.29,58034000,11388166,21.09
BHM,-86.7550276760732,33.5612246928054,2,1,2019,28682.4,58034000,11388166,21.09
BID,-71.578379026026,41.1681173504373,2,1,2019,210.9,58034000,11388166,21.09
BIL,-108.544779107779,45.8077256225399,2,1,2019,8288.37,58034000,11388166,21.09
BIS,-100.745841738673,46.7736499220996,2,1,2019,5124.87,58034000,11388166,21.09
BJI,-94.9352347643903,47.5110336639902,2,1,2019,906.87,58034000,11388166,21.09
BLI,-122.533908614336,48.7902979317393,2,1,2019,7444.77,58034000,11388166,21.09
BLV,-89.821382439526,38.5495199861515,2,1,2019,1961.37,58034000,11388166,21.09
BMI,-88.9154858366305,40.4764878598962,2,1,2019,19191.9,58034000,11388166,21.09
BNA,-86.6794905700129,36.1261598657,2,1,2019,113358.75,58034000,11388166,21.09
BOI,-116.21914469131,43.5605570470039,2,1,2019,35494.47,58034000,11388166,21.09
BOS,-71.0112545162306,42.3640220252619,2,1,2019,169626.87,58034000,11388166,21.09
BPT,-94.0197711949166,29.9510612183261,2,1,2019,1581.75,58034000,11388166,21.09
BQK,-81.4665865585084,31.2567574711466,2,1,2019,1940.28,58034000,11388166,21.09
BRD,-94.1371792742081,46.4007701471068,2,1,2019,506.16,58034000,11388166,21.09
BRO,-97.4252143842507,25.9074263693869,2,1,2019,4449.99,58034000,11388166,21.09
BRW,-156.779595085537,71.2866020537381,2,1,2019,2277.72,58034000,11388166,21.09
BTM,-112.500360430766,45.9562470482551,2,1,2019,379.62,58034000,11388166,21.09
BTR,-91.151525749239,30.5342064735668,2,1,2019,9490.5,58034000,11388166,21.09
BTV,-73.1508318818465,44.4709285551467,2,1,2019,11114.43,58034000,11388166,21.09
BUF,-78.7267466563287,42.9403237171981,2,1,2019,47136.15,58034000,11388166,21.09
BUR,-118.359057838067,34.2002523762623,2,1,2019,31613.91,58034000,11388166,21.09
BVU,-114.859747933851,35.9480007743628,2,1,2019,2425.35,58034000,11388166,21.09
BWI,-76.6730096750211,39.1802917797511,2,1,2019,199237.23,58034000,11388166,21.09
BZN,-111.155783059103,45.7753204578988,2,1,2019,9849.03,58034000,11388166,21.09
CAE,-81.1208933509194,33.9401977271091,2,1,2019,14615.37,58034000,11388166,21.09
CAK,-81.4430843610263,40.914024359869,2,1,2019,20478.39,58034000,11388166,21.09
CCR,-122.053826283896,37.9817003601707,2,1,2019,96107.13,58034000,11388166,21.09
CDC,-113.098899020746,37.7009121610726,2,1,2019,1181.04,58034000,11388166,21.09
CDV,-145.475277573018,60.4927004706142,2,1,2019,189.81,58034000,11388166,21.09
CHA,-85.2028584517008,35.0342259356313,2,1,2019,12253.29,58034000,11388166,21.09
CHO,-78.4521077785143,38.1383293200633,2,1,2019,3311.13,58034000,11388166,21.09
CHS,-80.0472686056228,32.8971994179266,2,1,2019,70060.98,58034000,11388166,21.09
CID,-91.7121647062395,41.8869150001031,2,1,2019,8710.17,58034000,11388166,21.09
CIU,-84.4655297366275,46.2475248270837,2,1,2019,590.52,58034000,11388166,21.09
CKB,-80.2249451075475,39.2996034602893,2,1,2019,2868.24,58034000,11388166,21.09
CLE,-81.8539619454687,41.4073770450806,2,1,2019,110279.61,58034000,11388166,21.09
CLL,-96.3619689852566,30.5870124579278,2,1,2019,3690.75,58034000,11388166,21.09
CLT,-80.9489171341227,35.2146107392563,2,1,2019,289692.24,58034000,11388166,21.09
CMH,-82.8931529067243,39.9944757935399,2,1,2019,97709.97,58034000,11388166,21.09
CMI,-88.2772154420219,40.0385562846781,2,1,2019,4154.73,58034000,11388166,21.09
CMX,-88.4871697075422,47.1677068650883,2,1,2019,970.14,58034000,11388166,21.09
CNY,-109.75075123326,38.7594855364112,2,1,2019,168.72,58034000,11388166,21.09
COD,-109.024624168811,44.5164524558176,2,1,2019,801.42,58034000,11388166,21.09
COS,-104.705894949871,38.8004863703089,2,1,2019,40872.42,58034000,11388166,21.09
COU,-92.2194591684141,38.8165942562793,2,1,2019,2425.35,58034000,11388166,21.09
CPR,-106.466156165521,42.9026440634106,2,1,2019,2193.36,58034000,11388166,21.09
CRP,-97.5038430256009,27.7748954274971,2,1,2019,8140.74,58034000,11388166,21.09
CRW,-81.5910174950553,38.3727379046636,2,1,2019,4892.88,58034000,11388166,21.09
CSG,-84.9401924557286,32.515342231911,2,1,2019,14847.36,58034000,11388166,21.09
CVG,-84.6658351995542,39.0510684864537,2,1,2019,93618.51,58034000,11388166,21.09
CWA,-89.6672831455885,44.7769077652566,2,1,2019,2277.72,58034000,11388166,21.09
DAB,-81.0669180639264,29.1841156824271,2,1,2019,140016.51,58034000,11388166,21.09
DAL,-96.8508191525975,32.8453776870399,2,1,2019,181374,58034000,11388166,21.09
DAY,-84.2268712854597,39.9022829530144,2,1,2019,30707.04,58034000,11388166,21.09
DBQ,-90.7080182849897,42.400763054348,2,1,2019,1328.67,58034000,11388166,21.09
DCA,-77.0404326596834,38.850457025876,2,1,2019,144044.7,58034000,11388166,21.09
DEN,-104.674007720685,39.864696714768,2,1,2019,400520.19,58034000,11388166,21.09
DFW,-97.0354225578733,32.9007523294921,2,1,2019,612263.79,58034000,11388166,21.09
DHN,-85.4537572891447,31.3226288222752,2,1,2019,3311.13,58034000,11388166,21.09
DIK,-102.797972233559,46.7985389919858,2,1,2019,527.25,58034000,11388166,21.09
DLG,-158.508555517857,59.0435397514483,2,1,2019,168.72,58034000,11388166,21.09
DLH,-92.1954385065523,46.841777481877,2,1,2019,5673.21,58034000,11388166,21.09
DRO,-107.750835517116,37.1571991707529,2,1,2019,2214.45,58034000,11388166,21.09
DSM,-93.6626208597924,41.5324750041745,2,1,2019,26425.77,58034000,11388166,21.09
DTW,-83.3525536145349,42.2173906484169,2,1,2019,226148.07,58034000,11388166,21.09
DUT,-166.543232038861,53.8978056605248,2,1,2019,379.62,58034000,11388166,21.09
EAT,-120.209886034839,47.3985152895574,2,1,2019,1539.57,58034000,11388166,21.09
EAU,-91.4835613011427,44.8651883801708,2,1,2019,1012.32,58034000,11388166,21.09
ECP,-85.7924357195263,30.3539108880077,2,1,2019,7697.85,58034000,11388166,21.09
EGE,-106.912046710336,39.6396356743342,2,1,2019,7866.57,58034000,11388166,21.09
EKO,-115.792553560167,40.8249302176935,2,1,2019,927.96,58034000,11388166,21.09
ELM,-76.8931175204565,42.1604953587085,2,1,2019,6095.01,58034000,11388166,21.09
ELP,-106.368643391536,31.8063677476418,2,1,2019,47895.39,58034000,11388166,21.09
ENA,-151.247751799804,60.5698137173312,2,1,2019,3226.77,58034000,11388166,21.09
ERI,-80.1745019338308,42.0837435073454,2,1,2019,3416.58,58034000,11388166,21.09
ESC,-87.0940506102139,45.7212359670935,2,1,2019,210.9,58034000,11388166,21.09
EUG,-123.208273072732,44.1208729091192,2,1,2019,9891.21,58034000,11388166,21.09
EVV,-87.5307962842677,38.0430490050952,2,1,2019,17610.15,58034000,11388166,21.09
EWN,-77.0429182115135,35.0735627509358,2,1,2019,2783.88,58034000,11388166,21.09
EWR,-74.1747111010975,40.6915419691437,2,1,2019,204446.46,58034000,11388166,21.09
EYW,-81.7592699688721,24.5554083519107,2,1,2019,12759.45,58034000,11388166,21.09
FAI,-147.860129317334,64.8145244970659,2,1,2019,6875.34,58034000,11388166,21.09
FAR,-96.8145517908876,46.9207158035678,2,1,2019,15121.53,58034000,11388166,21.09
FAT,-119.717965393403,36.7744930814787,2,1,2019,14720.82,58034000,11388166,21.09
FAY,-78.8789164737653,34.9904632920577,2,1,2019,5567.76,58034000,11388166,21.09
FHR,-123.025061098988,48.5244948301854,2,1,2019,590.52,58034000,11388166,21.09
FLG,-111.672441006483,35.1399238387744,2,1,2019,1982.46,58034000,11388166,21.09
FLL,-80.1504634562256,26.0725781275269,2,1,2019,336533.13,58034000,11388166,21.09
FLO,-79.7237092560641,34.1870381482311,2,1,2019,1349.76,58034000,11388166,21.09
FNT,-83.748281595786,42.9665852582105,2,1,2019,9174.15,58034000,11388166,21.09
FSD,-96.7410356215187,43.5800415501289,2,1,2019,11219.88,58034000,11388166,21.09
FSM,-94.3671108426042,35.3378896491896,2,1,2019,9680.31,58034000,11388166,21.09
FWA,-85.1949627475822,40.9815746768108,2,1,2019,12801.63,58034000,11388166,21.09
GCC,-105.537238764664,44.3483561178084,2,1,2019,337.44,58034000,11388166,21.09
GCK,-100.72885638058,37.9286191669122,2,1,2019,463.98,58034000,11388166,21.09
GCN,-112.144972749541,35.9532631056715,2,1,2019,463.98,58034000,11388166,21.09
GEG,-117.53482115935,47.6207351138055,2,1,2019,20879.1,58034000,11388166,21.09
GFK,-97.1728626378573,47.9460591560328,2,1,2019,5631.03,58034000,11388166,21.09
GGG,-94.7125166258532,32.3833286125209,2,1,2019,1771.56,58034000,11388166,21.09
GJT,-108.533119187478,39.1205366032697,2,1,2019,12147.84,58034000,11388166,21.09
GNV,-82.2694078354323,29.6905613180046,2,1,2019,5905.2,58034000,11388166,21.09
GPI,-114.252823495332,48.3102301313896,2,1,2019,2594.07,58034000,11388166,21.09
GPT,-89.069925924488,30.4066477445622,2,1,2019,12042.39,58034000,11388166,21.09
GRB,-88.1322178008906,44.484611961412,2,1,2019,6052.83,58034000,11388166,21.09
GRI,-98.3105286187986,40.9663374734807,2,1,2019,1138.86,58034000,11388166,21.09
GRK,-97.8287814710264,31.0716692725652,2,1,2019,9722.49,58034000,11388166,21.09
GRR,-85.5327486279357,42.8834790766559,2,1,2019,90075.39,58034000,11388166,21.09
GSO,-79.9367788217241,36.1028659587497,2,1,2019,41209.86,58034000,11388166,21.09
GSP,-82.2163190816366,34.8963532070412,2,1,2019,20710.38,58034000,11388166,21.09
GST,-135.706876854519,58.4244899288414,2,1,2019,21.09,58034000,11388166,21.09
GTF,-111.370343247158,47.4806987563973,2,1,2019,4492.17,58034000,11388166,21.09
GTR,-88.5897560522641,33.4505354162529,2,1,2019,1434.12,58034000,11388166,21.09
GUC,-106.93092251931,38.5343701499937,2,1,2019,569.43,58034000,11388166,21.09
HDN,-107.216650549142,40.4814284754926,2,1,2019,4049.28,58034000,11388166,21.09
HGR,-77.7273673103784,39.7070615091855,2,1,2019,611.61,58034000,11388166,21.09
HIB,-92.8390047385595,47.3872701814527,2,1,2019,379.62,58034000,11388166,21.09
HLN,-111.989102569313,46.6061373406627,2,1,2019,2530.8,58034000,11388166,21.09
HNL,-157.932384931191,21.3229685442547,2,1,2019,121499.49,58034000,11388166,21.09
HOB,-103.215150703841,32.6898465344606,2,1,2019,843.6,58034000,11388166,21.09
HOM,-151.485359432552,59.6418229406505,2,1,2019,485.07,58034000,11388166,21.09
HOU,-95.2806922376869,29.6456514254163,2,1,2019,160368.36,58034000,11388166,21.09
HPN,-73.7077168461831,41.067456023866,2,1,2019,16450.2,58034000,11388166,21.09
HRL,-97.6537742710353,26.2266552640972,2,1,2019,8393.82,58034000,11388166,21.09
HSV,-86.776445917531,34.638252308063,2,1,2019,15859.68,58034000,11388166,21.09
HTS,-82.5591862962303,38.3686936859496,2,1,2019,1666.11,58034000,11388166,21.09
HVN,-72.8864536689653,41.265153502575,2,1,2019,1560.66,58034000,11388166,21.09
HXD,-80.6969099329562,32.2249355626426,2,1,2019,1898.1,58034000,11388166,21.09
HYA,-70.281181973229,41.6684961279039,2,1,2019,1518.48,58034000,11388166,21.09
HYS,-99.2727487662594,38.8404511289057,2,1,2019,991.23,58034000,11388166,21.09
IAD,-77.4594548735854,38.944922724161,2,1,2019,203539.59,58034000,11388166,21.09
IAG,-78.9496920852881,43.1105595797109,2,1,2019,8393.82,58034000,11388166,21.09
IAH,-95.3326500603349,29.9795798220453,2,1,2019,312827.97,58034000,11388166,21.09
ICT,-97.4274972928485,37.6501764329598,2,1,2019,22671.75,58034000,11388166,21.09
IDA,-112.070500027041,43.5128495968131,2,1,2019,3121.32,58034000,11388166,21.09
IFP,-114.558363104806,35.1564383644215,2,1,2019,1391.94,58034000,11388166,21.09
ILM,-77.9032418437961,34.2711444724077,2,1,2019,9237.42,58034000,11388166,21.09
IMT,-88.1131821969452,45.8187355279511,2,1,2019,442.89,58034000,11388166,21.09
IND,-86.3131368703166,39.7109634128756,2,1,2019,186456.69,58034000,11388166,21.09
INL,-93.4007503082739,48.5650959397788,2,1,2019,189.81,58034000,11388166,21.09
IPT,-76.9258074230214,41.2424451641879,2,1,2019,421.8,58034000,11388166,21.09
